TYPECOM,COM,EPCI,REG,DEP,CTCD,ARR,TNCC,NCC,NCCENR,LIBELLE,CAN,COMPARENT
COM,01001,Epci[200069193],84,01,01D,012,5,ABERGEMENT CLEMENCIAT,Abergement-Clémenciat,L'Abergement-Clémenciat,0108,
COM,01002,Epci[240100883],84,01,01D,011,5,ABERGEMENT DE VAREY,Abergement-de-Varey,L'Abergement-de-Varey,0101,
COM,01004,Epci[240100883],84,01,01D,011,1,AMBERIEU EN BUGEY,Ambérieu-en-Bugey,Ambérieu-en-Bugey,0101,
COM,01005,Epci[200042497],84,01,01D,012,1,AMBERIEUX EN DOMBES,Ambérieux-en-Dombes,Ambérieux-en-Dombes,0122,
COM,01006,Epci[200040350],84,01,01D,011,1,AMBLEON,Ambléon,Ambléon,0104,
COM,01007,Epci[240100883],84,01,01D,011,1,AMBRONAY,Ambronay,Ambronay,0101,
COM,01008,Epci[240100883],84,01,01D,011,1,AMBUTRIX,Ambutrix,Ambutrix,0101,
COM,01009,Epci[200040350],84,01,01D,011,1,ANDERT ET CONDON,Andert-et-Condon,Andert-et-Condon,0104,
COM,01010,Epci[200070852],84,01,01D,011,1,ANGLEFORT,Anglefort,Anglefort,0110,
COM,01011,Epci[200042935],84,01,01D,014,1,APREMONT,Apremont,Apremont,0114,
COM,01012,Epci[200042935],84,01,01D,011,1,ARANC,Aranc,Aranc,0110,
COM,01013,Epci[240100883],84,01,01D,011,1,ARANDAS,Arandas,Arandas,0101,
COM,01014,Epci[200042935],84,01,01D,014,1,ARBENT,Arbent,Arbent,0115,
COM,01015,Epci[200040350],84,01,01D,011,1,ARBOYS EN BUGEY,Arboys en Bugey,Arboys en Bugey,0104,
COM,01016,Epci[200071371],84,01,01D,012,1,ARBIGNY,Arbigny,Arbigny,0117,
COM,01017,Epci[240100883],84,01,01D,011,1,ARGIS,Argis,Argis,0101,
COM,01019,Epci[200040350],84,01,01D,011,1,ARMIX,Armix,Armix,0110,
COM,01021,Epci[200042497],84,01,01D,012,1,ARS SUR FORMANS,Ars-sur-Formans,Ars-sur-Formans,0122,
COM,01022,Epci[200040350],84,01,01D,011,1,ARTEMARE,Artemare,Artemare,0110,
COM,01023,Epci[200071371],84,01,01D,012,1,ASNIERES SUR SAONE,Asnières-sur-Saône,Asnières-sur-Saône,0117,
COM,01024,Epci[200071751],84,01,01D,012,1,ATTIGNAT,Attignat,Attignat,0102,
COM,01025,Epci[200071371],84,01,01D,012,0,BAGE DOMMARTIN,Bâgé-Dommartin,Bâgé-Dommartin,0117,
COM,01026,Epci[200071371],84,01,01D,012,0,BAGE LE CHATEL,Bâgé-le-Châtel,Bâgé-le-Châtel,0117,
COM,01027,Epci[240100610],84,01,01D,012,0,BALAN,Balan,Balan,0112,
COM,01028,Epci[200069193],84,01,01D,012,0,BANEINS,Baneins,Baneins,0122,
COM,01029,Epci[200071751],84,01,01D,012,0,BEAUPONT,Beaupont,Beaupont,0118,
COM,01030,Epci[200042497],84,01,01D,012,0,BEAUREGARD,Beauregard,Beauregard,0121,
COM,01031,Epci[200042935],84,01,01D,014,0,BELLIGNAT,Bellignat,Bellignat,0114,
COM,01032,Epci[240100610],84,01,01D,012,0,BELIGNEUX,Béligneux,Béligneux,0112,
COM,01033,Epci[240100891],84,01,01D,014,0,VALSERHONE,Valserhône,Valserhône,0103,
COM,01034,Epci[200040350],84,01,01D,011,0,BELLEY,Belley,Belley,0104,
COM,01035,Epci[200042935],84,01,01D,014,0,BELLEYDOUX,Belleydoux,Belleydoux,0114,
COM,01036,Epci[200040350],84,01,01D,011,0,VALROMEY SUR SERAN,Valromey-sur-Séran,Valromey-sur-Séran,0110,
COM,01037,Epci[240100883],84,01,01D,011,0,BENONCES,Bénonces,Bénonces,0111,
COM,01038,Epci[200071751],84,01,01D,012,0,BENY,Bény,Bény,0118,
COM,01039,Epci[200040350],84,01,01D,011,0,BEON,Béon,Béon,0110,
COM,01040,Epci[200071751],84,01,01D,012,0,BEREZIAT,Béréziat,Béréziat,0102,
COM,01041,Epci[240100883],84,01,01D,011,0,BETTANT,Bettant,Bettant,0101,
COM,01042,Epci[200070555],84,01,01D,012,0,BEY,Bey,Bey,0123,
COM,01043,Epci[240100800],84,01,01D,012,0,BEYNOST,Beynost,Beynost,0113,
COM,01044,Epci[240100891],84,01,01D,014,0,BILLIAT,Billiat,Billiat,0103,
COM,01045,Epci[200069193],84,01,01D,012,0,BIRIEUX,Birieux,Birieux,0122,
COM,01046,Epci[200070555],84,01,01D,012,0,BIZIAT,Biziat,Biziat,0123,
COM,01047,Epci[240100883],84,01,01D,011,0,BLYES,Blyes,Blyes,0111,
COM,01049,Epci[240100610],84,01,01D,012,3,BOISSE,Boisse,La Boisse,0113,
COM,01050,Epci[200071371],84,01,01D,012,0,BOISSEY,Boissey,Boissey,0117,
COM,01051,Epci[200042935],84,01,01D,014,0,BOLOZON,Bolozon,Bolozon,0116,
COM,01052,Epci[200069193],84,01,01D,012,0,BOULIGNEUX,Bouligneux,Bouligneux,0122,
COM,01053,Epci[200071751],84,01,01D,012,0,BOURG EN BRESSE,Bourg-en-Bresse,Bourg-en-Bresse,0199,
COM,01054,Epci[240100883],84,01,01D,011,0,BOURG SAINT CHRISTOPHE,Bourg-Saint-Christophe,Bourg-Saint-Christophe,0112,
COM,01056,Epci[200029999],84,01,01D,014,0,BOYEUX SAINT JEROME,Boyeux-Saint-Jérôme,Boyeux-Saint-Jérôme,0116,
COM,01057,Epci[200071371],84,01,01D,012,0,BOZ,Boz,Boz,0117,
COM,01058,Epci[200040350],84,01,01D,011,0,BREGNIER CORDON,Brégnier-Cordon,Brégnier-Cordon,0104,
COM,01060,Epci[200042935],84,01,01D,014,0,BRENOD,Brénod,Brénod,0110,
COM,01061,Epci[200040350],84,01,01D,011,0,BRENS,Brens,Brens,0104,
COM,01062,Epci[240100610],84,01,01D,012,0,BRESSOLLES,Bressolles,Bressolles,0112,
COM,01063,Epci[200042935],84,01,01D,014,0,BRION,Brion,Brion,0114,
COM,01064,Epci[240100883],84,01,01D,011,0,BRIORD,Briord,Briord,0111,
COM,01065,Epci[200071751],84,01,01D,012,0,BUELLAS,Buellas,Buellas,0102,
COM,01066,Epci[200040350],84,01,01D,011,3,BURBANCHE,Burbanche,La Burbanche,0104,
COM,01067,Epci[200042935],84,01,01D,014,0,CEIGNES,Ceignes,Ceignes,0116,
COM,01068,Epci[200029999],84,01,01D,014,0,CERDON,Cerdon,Cerdon,0116,
COM,01069,Epci[200071751],84,01,01D,012,0,CERTINES,Certines,Certines,0107,
COM,01071,Epci[240100750],84,01,01D,013,0,CESSY,Cessy,Cessy,0109,
COM,01072,Epci[200071751],84,01,01D,012,0,CEYZERIAT,Ceyzériat,Ceyzériat,0107,
COM,01073,Epci[200040350],84,01,01D,011,0,CEYZERIEU,Ceyzérieu,Ceyzérieu,0104,
COM,01074,Epci[200069193],84,01,01D,012,0,CHALAMONT,Chalamont,Chalamont,0107,
COM,01075,Epci[200070118],84,01,01D,012,0,CHALEINS,Chaleins,Chaleins,0122,
COM,01076,Epci[240100883],84,01,01D,011,0,CHALEY,Chaley,Chaley,0110,
COM,01077,Epci[200029999],84,01,01D,014,0,CHALLES LA MONTAGNE,Challes-la-Montagne,Challes-la-Montagne,0116,
COM,01078,Epci[240100750],84,01,01D,013,0,CHALLEX,Challex,Challex,0120,
COM,01079,Epci[200040350],84,01,01D,011,0,CHAMPAGNE EN VALROMEY,Champagne-en-Valromey,Champagne-en-Valromey,0110,
COM,01080,Epci[200042935],84,01,01D,011,0,CHAMPDOR CORCELLES,Champdor-Corcelles,Champdor-Corcelles,0110,
COM,01081,Epci[240100891],84,01,01D,014,0,CHAMPFROMIER,Champfromier,Champfromier,0103,
COM,01082,Epci[240100891],84,01,01D,014,0,CHANAY,Chanay,Chanay,0103,
COM,01083,Epci[200069193],84,01,01D,012,0,CHANEINS,Chaneins,Chaneins,0122,
COM,01084,Epci[200070555],84,01,01D,012,0,CHANOZ CHATENAY,Chanoz-Châtenay,Chanoz-Châtenay,0123,
COM,01085,Epci[200069193],84,01,01D,012,3,CHAPELLE DU CHATELARD,Chapelle-du-Châtelard,La Chapelle-du-Châtelard,0108,
COM,01087,Epci[200042935],84,01,01D,014,0,CHARIX,Charix,Charix,0114,
COM,01088,Epci[240100883],84,01,01D,011,0,CHARNOZ SUR AIN,Charnoz-sur-Ain,Charnoz-sur-Ain,0111,
COM,01089,Epci[240100883],84,01,01D,011,0,CHATEAU GAILLARD,Château-Gaillard,Château-Gaillard,0101,
COM,01090,Epci[200069193],84,01,01D,012,0,CHATENAY,Châtenay,Châtenay,0107,
COM,01092,Epci[200069193],84,01,01D,012,0,CHATILLON LA PALUD,Châtillon-la-Palud,Châtillon-la-Palud,0107,
COM,01093,Epci[200069193],84,01,01D,012,0,CHATILLON SUR CHALARONNE,Châtillon-sur-Chalaronne,Châtillon-sur-Chalaronne,0108,
COM,01094,Epci[200071371],84,01,01D,012,0,CHAVANNES SUR REYSSOUZE,Chavannes-sur-Reyssouze,Chavannes-sur-Reyssouze,0117,
COM,01095,Epci[200071751],84,01,01D,012,0,NIVIGNE ET SURAN,Nivigne et Suran,Nivigne et Suran,0118,
COM,01096,Epci[200070555],84,01,01D,012,0,CHAVEYRIAT,Chaveyriat,Chaveyriat,0123,
COM,01098,Epci[200040350],84,01,01D,011,0,CHAZEY BONS,Chazey-Bons,Chazey-Bons,0104,
COM,01099,Epci[240100883],84,01,01D,011,0,CHAZEY SUR AIN,Chazey-sur-Ain,Chazey-sur-Ain,0111,
COM,01100,Epci[200040350],84,01,01D,011,0,CHEIGNIEU LA BALME,Cheignieu-la-Balme,Cheignieu-la-Balme,0104,
COM,01101,Epci[200042935],84,01,01D,014,0,CHEVILLARD,Chevillard,Chevillard,0110,
COM,01102,Epci[200071371],84,01,01D,012,0,CHEVROUX,Chevroux,Chevroux,0117,
COM,01103,Epci[240100750],84,01,01D,013,0,CHEVRY,Chevry,Chevry,0120,
COM,01104,Epci[240100750],84,01,01D,013,0,CHEZERY FORENS,Chézery-Forens,Chézery-Forens,0120,
COM,01105,Epci[200042497],84,01,01D,012,0,CIVRIEUX,Civrieux,Civrieux,0122,
COM,01106,Epci[200071751],84,01,01D,012,0,CIZE,Cize,Cize,0118,
COM,01107,Epci[240100883],84,01,01D,011,0,CLEYZIEU,Cleyzieu,Cleyzieu,0101,
COM,01108,Epci[200071751],84,01,01D,012,0,COLIGNY,Coligny,Coligny,0118,
COM,01109,Epci[240100750],84,01,01D,013,0,COLLONGES,Collonges,Collonges,0120,
COM,01110,Epci[200040350],84,01,01D,011,0,COLOMIEU,Colomieu,Colomieu,0104,
COM,01111,Epci[240100883],84,01,01D,011,0,CONAND,Conand,Conand,0101,
COM,01112,Epci[200042935],84,01,01D,014,0,CONDAMINE,Condamine,Condamine,0110,
COM,01113,Epci[200069193],84,01,01D,012,0,CONDEISSIAT,Condeissiat,Condeissiat,0108,
COM,01114,Epci[240100891],84,01,01D,014,0,CONFORT,Confort,Confort,0103,
COM,01115,Epci[200071751],84,01,01D,012,0,CONFRANCON,Confrançon,Confrançon,0102,
COM,01116,Epci[200040350],84,01,01D,011,0,CONTREVOZ,Contrevoz,Contrevoz,0104,
COM,01117,Epci[200040350],84,01,01D,011,0,CONZIEU,Conzieu,Conzieu,0104,
COM,01118,Epci[200070852],84,01,01D,011,0,CORBONOD,Corbonod,Corbonod,0110,
COM,01121,Epci[200042935],84,01,01D,011,0,CORLIER,Corlier,Corlier,0110,
COM,01123,Epci[200070555],84,01,01D,012,0,CORMORANCHE SUR SAONE,Cormoranche-sur-Saône,Cormoranche-sur-Saône,0123,
COM,01124,Epci[200071751],84,01,01D,012,0,CORMOZ,Cormoz,Cormoz,0118,
COM,01125,Epci[200071751],84,01,01D,012,0,CORVEISSIAT,Corveissiat,Corveissiat,0118,
COM,01127,Epci[200071751],84,01,01D,012,0,COURMANGOUX,Courmangoux,Courmangoux,0118,
COM,01128,Epci[200071751],84,01,01D,012,0,COURTES,Courtes,Courtes,0117,
COM,01129,Epci[200069193],84,01,01D,012,0,CRANS,Crans,Crans,0107,
COM,01130,Epci[200071751],84,01,01D,012,0,BRESSE VALLONS,Bresse Vallons,Bresse Vallons,0102,
COM,01133,Epci[200040350],84,01,01D,011,0,CRESSIN ROCHEFORT,Cressin-Rochefort,Cressin-Rochefort,0104,
COM,01134,Epci[200070555],84,01,01D,012,0,CROTTET,Crottet,Crottet,0123,
COM,01135,Epci[240100750],84,01,01D,013,0,CROZET,Crozet,Crozet,0120,
COM,01136,Epci[200070555],84,01,01D,012,0,CRUZILLES LES MEPILLAT,Cruzilles-lès-Mépillat,Cruzilles-lès-Mépillat,0123,
COM,01138,Epci[200040350],84,01,01D,011,0,CULOZ,Culoz,Culoz,0110,
COM,01139,Epci[200071751],84,01,01D,012,0,CURCIAT DONGALON,Curciat-Dongalon,Curciat-Dongalon,0117,
COM,01140,Epci[200071751],84,01,01D,012,0,CURTAFOND,Curtafond,Curtafond,0102,
COM,01141,Epci[200040350],84,01,01D,011,0,CUZIEU,Cuzieu,Cuzieu,0104,
COM,01142,Epci[240100610],84,01,01D,012,0,DAGNEUX,Dagneux,Dagneux,0112,
COM,01143,Epci[240100750],84,01,01D,013,0,DIVONNE LES BAINS,Divonne-les-Bains,Divonne-les-Bains,0109,
COM,01145,Epci[200071751],84,01,01D,012,0,DOMPIERRE SUR VEYLE,Dompierre-sur-Veyle,Dompierre-sur-Veyle,0107,
COM,01146,Epci[200069193],84,01,01D,012,0,DOMPIERRE SUR CHALARONNE,Dompierre-sur-Chalaronne,Dompierre-sur-Chalaronne,0108,
COM,01147,Epci[200071751],84,01,01D,012,0,DOMSURE,Domsure,Domsure,0118,
COM,01148,Epci[200042935],84,01,01D,014,0,DORTAN,Dortan,Dortan,0116,
COM,01149,Epci[240100883],84,01,01D,011,0,DOUVRES,Douvres,Douvres,0101,
COM,01150,Epci[200071751],84,01,01D,012,0,DROM,Drom,Drom,0118,
COM,01151,Epci[200071751],84,01,01D,012,0,DRUILLAT,Druillat,Druillat,0107,
COM,01152,Epci[200042935],84,01,01D,014,1,ECHALLON,Échallon,Échallon,0114,
COM,01153,Epci[240100750],84,01,01D,013,1,ECHENEVEX,Échenevex,Échenevex,0120,
COM,01155,Epci[200042935],84,01,01D,011,1,EVOSGES,Évosges,Évosges,0110,
COM,01156,Epci[240100883],84,01,01D,011,0,FARAMANS,Faramans,Faramans,0112,
COM,01157,Epci[200042497],84,01,01D,012,0,FAREINS,Fareins,Fareins,0122,
COM,01158,Epci[240100750],84,01,01D,013,0,FARGES,Farges,Farges,0120,
COM,01159,Epci[200071371],84,01,01D,012,0,FEILLENS,Feillens,Feillens,0117,
COM,01160,Epci[240100750],84,01,01D,013,0,FERNEY VOLTAIRE,Ferney-Voltaire,Ferney-Voltaire,0119,
COM,01162,Epci[200040350],84,01,01D,011,0,FLAXIEU,Flaxieu,Flaxieu,0104,
COM,01163,Epci[200071751],84,01,01D,012,0,FOISSIAT,Foissiat,Foissiat,0102,
COM,01165,Epci[200070118],84,01,01D,012,0,FRANCHELEINS,Francheleins,Francheleins,0122,
COM,01166,Epci[200042497],84,01,01D,012,0,FRANS,Frans,Frans,0121,
COM,01167,Epci[200070118],84,01,01D,012,0,GARNERANS,Garnerans,Garnerans,0108,
COM,01169,Epci[200070118],84,01,01D,012,0,GENOUILLEUX,Genouilleux,Genouilleux,0108,
COM,01170,Epci[200042935],84,01,01D,014,0,BEARD GEOVREISSIAT,Béard-Géovreissiat,Béard-Géovreissiat,0114,
COM,01171,Epci[200042935],84,01,01D,014,0,GEOVREISSET,Géovreisset,Géovreisset,0114,
COM,01173,Epci[240100750],84,01,01D,013,0,GEX,Gex,Gex,0109,
COM,01174,Epci[240100891],84,01,01D,014,0,GIRON,Giron,Giron,0103,
COM,01175,Epci[200071371],84,01,01D,012,0,GORREVOD,Gorrevod,Gorrevod,0117,
COM,01177,Epci[200071751],84,01,01D,012,0,GRAND CORENT,Grand-Corent,Grand-Corent,0118,
COM,01179,Epci[200070555],84,01,01D,012,0,GRIEGES,Grièges,Grièges,0123,
COM,01180,Epci[240100750],84,01,01D,013,0,GRILLY,Grilly,Grilly,0109,
COM,01181,Epci[200042935],84,01,01D,014,0,GROISSIAT,Groissiat,Groissiat,0114,
COM,01183,Epci[200070118],84,01,01D,012,0,GUEREINS,Guéreins,Guéreins,0108,
COM,01184,Epci[200071751],84,01,01D,012,1,HAUTECOURT ROMANECHE,Hautecourt-Romanèche,Hautecourt-Romanèche,0118,
COM,01185,Epci[200042935],84,01,01D,011,0,PLATEAU D HAUTEVILLE,Plateau d'Hauteville,Plateau d'Hauteville,0110,
COM,01187,Epci[200040350],84,01,01D,011,0,HAUT VALROMEY,Haut Valromey,Haut Valromey,0110,
COM,01188,Epci[200070118],84,01,01D,012,1,ILLIAT,Illiat,Illiat,0108,
COM,01189,Epci[240100891],84,01,01D,014,1,INJOUX GENISSIAT,Injoux-Génissiat,Injoux-Génissiat,0103,
COM,01190,Epci[240100883],84,01,01D,011,1,INNIMOND,Innimond,Innimond,0111,
COM,01191,Epci[200042935],84,01,01D,014,1,IZENAVE,Izenave,Izenave,0110,
COM,01192,Epci[200042935],84,01,01D,014,1,IZERNORE,Izernore,Izernore,0116,
COM,01193,Epci[200040350],84,01,01D,011,1,IZIEU,Izieu,Izieu,0104,
COM,01194,Epci[200040590],84,01,01D,012,0,JASSANS RIOTTIER,Jassans-Riottier,Jassans-Riottier,0121,
COM,01195,Epci[200071751],84,01,01D,012,0,JASSERON,Jasseron,Jasseron,0118,
COM,01196,Epci[200071751],84,01,01D,012,0,JAYAT,Jayat,Jayat,0102,
COM,01197,Epci[200071751],84,01,01D,012,0,JOURNANS,Journans,Journans,0107,
COM,01198,Epci[240100883],84,01,01D,011,0,JOYEUX,Joyeux,Joyeux,0112,
COM,01199,Epci[200029999],84,01,01D,014,0,JUJURIEUX,Jujurieux,Jujurieux,0116,
COM,01200,Epci[200029999],84,01,01D,014,0,LABALME,Labalme,Labalme,0116,
COM,01202,Epci[240100883],84,01,01D,011,0,LAGNIEU,Lagnieu,Lagnieu,0111,
COM,01203,Epci[200070555],84,01,01D,012,0,LAIZ,Laiz,Laiz,0123,
COM,01204,Epci[200042935],84,01,01D,014,2,POIZAT LALLEYRIAT,Poizat-Lalleyriat,Le Poizat-Lalleyriat,0114,
COM,01206,Epci[200042935],84,01,01D,014,0,LANTENAY,Lantenay,Lantenay,0110,
COM,01207,Epci[200069193],84,01,01D,012,0,LAPEYROUSE,Lapeyrouse,Lapeyrouse,0122,
COM,01208,Epci[200040350],84,01,01D,011,0,LAVOURS,Lavours,Lavours,0104,
COM,01209,Epci[240100750],84,01,01D,013,0,LEAZ,Léaz,Léaz,0120,
COM,01210,Epci[240100750],84,01,01D,013,0,LELEX,Lélex,Lélex,0120,
COM,01211,Epci[200071751],84,01,01D,012,0,LENT,Lent,Lent,0107,
COM,01212,Epci[200071751],84,01,01D,012,0,LESCHEROUX,Lescheroux,Lescheroux,0117,
COM,01213,Epci[240100883],84,01,01D,011,0,LEYMENT,Leyment,Leyment,0111,
COM,01214,Epci[200042935],84,01,01D,014,0,LEYSSARD,Leyssard,Leyssard,0116,
COM,01215,Epci[240100891],84,01,01D,014,0,SURJOUX LHOPITAL,Surjoux-Lhopital,Surjoux-Lhopital,0103,
COM,01216,Epci[240100883],84,01,01D,011,0,LHUIS,Lhuis,Lhuis,0111,
COM,01219,Epci[240100883],84,01,01D,011,0,LOMPNAS,Lompnas,Lompnas,0111,
COM,01224,Epci[240100883],84,01,01D,011,0,LOYETTES,Loyettes,Loyettes,0111,
COM,01225,Epci[200070118],84,01,01D,012,0,LURCY,Lurcy,Lurcy,0122,
COM,01227,Epci[200040350],84,01,01D,011,0,MAGNIEU,Magnieu,Magnieu,0104,
COM,01228,Epci[200042935],84,01,01D,014,0,MAILLAT,Maillat,Maillat,0114,
COM,01229,Epci[200071751],84,01,01D,012,0,MALAFRETAZ,Malafretaz,Malafretaz,0102,
COM,01230,Epci[200071751],84,01,01D,012,0,MANTENAY MONTLIN,Mantenay-Montlin,Mantenay-Montlin,0117,
COM,01231,Epci[200071371],84,01,01D,012,0,MANZIAT,Manziat,Manziat,0117,
COM,01232,Epci[200071751],84,01,01D,012,0,MARBOZ,Marboz,Marboz,0118,
COM,01233,Epci[240100883],84,01,01D,011,0,MARCHAMP,Marchamp,Marchamp,0111,
COM,01234,Epci[200040350],84,01,01D,011,0,MARIGNIEU,Marignieu,Marignieu,0104,
COM,01235,Epci[200069193],84,01,01D,012,0,MARLIEUX,Marlieux,Marlieux,0108,
COM,01236,Epci[200071751],84,01,01D,012,0,MARSONNAS,Marsonnas,Marsonnas,0102,
COM,01237,Epci[200042935],84,01,01D,014,0,MARTIGNAT,Martignat,Martignat,0114,
COM,01238,Epci[200042497],84,01,01D,012,0,MASSIEUX,Massieux,Massieux,0121,
COM,01239,Epci[200040350],84,01,01D,011,0,MASSIGNIEU DE RIVES,Massignieu-de-Rives,Massignieu-de-Rives,0104,
COM,01240,Epci[200042935],84,01,01D,014,0,MATAFELON GRANGES,Matafelon-Granges,Matafelon-Granges,0116,
COM,01241,Epci[200071751],84,01,01D,012,0,MEILLONNAS,Meillonnas,Meillonnas,0118,
COM,01242,Epci[200029999],84,01,01D,014,0,MERIGNAT,Mérignat,Mérignat,0116,
COM,01243,Epci[200070118],84,01,01D,012,0,MESSIMY SUR SAONE,Messimy-sur-Saône,Messimy-sur-Saône,0122,
COM,01244,Epci[240100883],84,01,01D,011,0,MEXIMIEUX,Meximieux,Meximieux,0112,
COM,01245,Epci[200071751],84,01,01D,012,0,BOHAS MEYRIAT RIGNAT,Bohas-Meyriat-Rignat,Bohas-Meyriat-Rignat,0118,
COM,01246,Epci[200070555],84,01,01D,012,0,MEZERIAT,Mézériat,Mézériat,0123,
COM,01247,Epci[240100750],84,01,01D,013,0,MIJOUX,Mijoux,Mijoux,0120,
COM,01248,Epci[200069193],84,01,01D,012,0,MIONNAY,Mionnay,Mionnay,0122,
COM,01249,Epci[240100800],84,01,01D,012,0,MIRIBEL,Miribel,Miribel,0113,
COM,01250,Epci[200042497],84,01,01D,012,0,MISERIEUX,Misérieux,Misérieux,0121,
COM,01252,Epci[200070118],84,01,01D,012,0,MOGNENEINS,Mogneneins,Mogneneins,0108,
COM,01254,Epci[200071751],84,01,01D,012,0,MONTAGNAT,Montagnat,Montagnat,0107,
COM,01255,Epci[240100883],84,01,01D,011,0,MONTAGNIEU,Montagnieu,Montagnieu,0111,
COM,01257,Epci[240100891],84,01,01D,014,0,MONTANGES,Montanges,Montanges,0103,
COM,01258,Epci[200070118],84,01,01D,012,0,MONTCEAUX,Montceaux,Montceaux,0108,
COM,01259,Epci[200071751],84,01,01D,012,0,MONTCET,Montcet,Montcet,0102,
COM,01260,Epci[240100883],84,01,01D,011,2,MONTELLIER,Montellier,Le Montellier,0112,
COM,01261,Epci[200069193],84,01,01D,012,0,MONTHIEUX,Monthieux,Monthieux,0122,
COM,01262,Epci[240100610],84,01,01D,012,0,MONTLUEL,Montluel,Montluel,0112,
COM,01263,Epci[200070118],84,01,01D,012,0,MONTMERLE SUR SAONE,Montmerle-sur-Saône,Montmerle-sur-Saône,0108,
COM,01264,Epci[200071751],84,01,01D,012,0,MONTRACOL,Montracol,Montracol,0102,
COM,01265,Epci[200042935],84,01,01D,014,0,MONTREAL LA CLUSE,Montréal-la-Cluse,Montréal-la-Cluse,0114,
COM,01266,Epci[200071751],84,01,01D,012,0,MONTREVEL EN BRESSE,Montrevel-en-Bresse,Montrevel-en-Bresse,0102,
COM,01267,Epci[200042935],84,01,01D,014,0,NURIEUX VOLOGNAT,Nurieux-Volognat,Nurieux-Volognat,0116,
COM,01268,Epci[200040350],84,01,01D,011,0,MURS ET GELIGNIEUX,Murs-et-Gélignieux,Murs-et-Gélignieux,0104,
COM,01269,Epci[200042935],84,01,01D,014,0,NANTUA,Nantua,Nantua,0114,
COM,01272,Epci[200069193],84,01,01D,012,0,NEUVILLE LES DAMES,Neuville-les-Dames,Neuville-les-Dames,0108,
COM,01273,Epci[200029999],84,01,01D,014,0,NEUVILLE SUR AIN,Neuville-sur-Ain,Neuville-sur-Ain,0116,
COM,01274,Epci[200042935],84,01,01D,014,4,NEYROLLES,Neyrolles,Les Neyrolles,0114,
COM,01275,Epci[240100800],84,01,01D,012,0,NEYRON,Neyron,Neyron,0113,
COM,01276,Epci[240100610],84,01,01D,012,0,NIEVROZ,Niévroz,Niévroz,0113,
COM,01277,Epci[240100883],84,01,01D,011,0,NIVOLLET MONTGRIFFON,Nivollet-Montgriffon,Nivollet-Montgriffon,0101,
COM,01279,Epci[240100883],84,01,01D,011,1,ONCIEU,Oncieu,Oncieu,0101,
COM,01280,Epci[240100883],84,01,01D,011,1,ORDONNAZ,Ordonnaz,Ordonnaz,0111,
COM,01281,Epci[240100750],84,01,01D,013,1,ORNEX,Ornex,Ornex,0119,
COM,01282,Epci[200042935],84,01,01D,014,1,OUTRIAZ,Outriaz,Outriaz,0110,
COM,01283,Epci[200042935],84,01,01D,014,1,OYONNAX,Oyonnax,Oyonnax,0115,
COM,01284,Epci[200071371],84,01,01D,012,1,OZAN,Ozan,Ozan,0117,
COM,01285,Epci[200042497],84,01,01D,012,0,PARCIEUX,Parcieux,Parcieux,0121,
COM,01286,Epci[200040350],84,01,01D,011,0,PARVES ET NATTAGES,Parves et Nattages,Parves et Nattages,0104,
COM,01288,Epci[240100750],84,01,01D,013,0,PERON,Péron,Péron,0120,
COM,01289,Epci[200071751],84,01,01D,012,0,PERONNAS,Péronnas,Péronnas,0106,
COM,01290,Epci[240100883],84,01,01D,011,0,PEROUGES,Pérouges,Pérouges,0112,
COM,01291,Epci[200070555],84,01,01D,012,0,PERREX,Perrex,Perrex,0123,
COM,01293,Epci[200042935],84,01,01D,014,0,PEYRIAT,Peyriat,Peyriat,0116,
COM,01294,Epci[200040350],84,01,01D,011,0,PEYRIEU,Peyrieu,Peyrieu,0104,
COM,01295,Epci[200070118],84,01,01D,012,0,PEYZIEUX SUR SAONE,Peyzieux-sur-Saône,Peyzieux-sur-Saône,0108,
COM,01296,Epci[200071751],84,01,01D,012,0,PIRAJOUX,Pirajoux,Pirajoux,0118,
COM,01297,Epci[240100610],84,01,01D,012,0,PIZAY,Pizay,Pizay,0112,
COM,01298,Epci[240100891],84,01,01D,014,0,PLAGNE,Plagne,Plagne,0103,
COM,01299,Epci[200069193],84,01,01D,012,2,PLANTAY,Plantay,Le Plantay,0107,
COM,01301,Epci[200071751],84,01,01D,012,0,POLLIAT,Polliat,Polliat,0102,
COM,01302,Epci[200040350],84,01,01D,011,0,POLLIEU,Pollieu,Pollieu,0104,
COM,01303,Epci[200029999],84,01,01D,014,0,PONCIN,Poncin,Poncin,0116,
COM,01304,Epci[200029999],84,01,01D,014,0,PONT D AIN,Pont-d'Ain,Pont-d'Ain,0116,
COM,01305,Epci[200071371],84,01,01D,012,0,PONT DE VAUX,Pont-de-Vaux,Pont-de-Vaux,0117,
COM,01306,Epci[200070555],84,01,01D,012,0,PONT DE VEYLE,Pont-de-Veyle,Pont-de-Veyle,0123,
COM,01307,Epci[200042935],84,01,01D,014,0,PORT,Port,Port,0114,
COM,01308,Epci[240100750],84,01,01D,013,0,POUGNY,Pougny,Pougny,0120,
COM,01309,Epci[200071751],84,01,01D,012,0,POUILLAT,Pouillat,Pouillat,0118,
COM,01310,Epci[200040350],84,01,01D,011,0,PREMEYZEL,Prémeyzel,Prémeyzel,0104,
COM,01311,Epci[200042935],84,01,01D,011,0,PREMILLIEU,Prémillieu,Prémillieu,0110,
